3,26	11,50
3,26	11,56
3,26	13,20
3,26	17,28
3,26	17,30
3,26	19,42
3,26	21,48
3,26	21,58
3,26	23,28
3,26	23,40
3,26	23,48
3,26	23,58
3,26	25,38
3,26	25,44
3,26	27,28
3,26	27,30
3,26	27,32
3,26	27,34
3,26	27,40
3,26	27,48
3,26	27,50
3,26	27,58
3,26	29,30
3,26	29,32
3,26	29,40
3,26	29,48
3,26	29,56
3,26	29,58
3,26	31,32
3,26	31,54
3,26	31,56
3,26	33,50
3,26	33,56
3,26	35,42
3,26	35,46
3,26	35,50
3,26	39,44
3,26	41,48
3,26	41,58
3,26	43,50
3,26	49,58
3,26	55,56
3,26	0,0
3,28	3,34
3,28	3,40
3,28	3,48
3,28	3,50
3,28	3,58
3,28	9,16
3,28	9,22
3,28	9,28
3,28	9,30
3,28	9,40
3,28	9,48
3,28	9,58
3,28	11,32
3,28	11,34
3,28	11,46
3,28	11,50
3,28	11,56
3,28	17,22
3,28	17,28
3,28	17,30
3,28	19,42
3,28	21,48
3,28	21,58
3,28	23,28
3,28	23,40
3,28	23,48
3,28	23,58
3,28	27,28
3,28	27,30
3,28	27,32
3,28	27,34
3,28	27,40
3,28	27,48
3,28	27,50
3,28	27,58
3,28	29,30
3,28	29,32
3,28	29,40
3,28	29,48
3,28	29,56
3,28	29,58
3,28	31,32
3,28	31,54
3,28	31,56
3,28	33,50
3,28	33,56
3,28	35,42
3,28	35,46
3,28	35,50
3,28	41,48
3,28	41,58
3,28	43,50
3,28	49,58
3,28	55,56
3,28	0,0
3,34	3,40
3,34	3,48
3,34	3,50
3,34	3,58
3,34	9,16
3,34	9,22
3,34	9,28
3,34	9,30
3,34	9,40
3,34	9,48
3,34	9,58
3,34	11,32
3,34	11,34
3,34	11,46
3,34	11,50
3,34	11,56
3,34	17,22
3,34	17,28
3,34	17,30
3,34	19,42
3,34	21,48
3,34	21,58
3,34	23,28
3,34	23,40
3,34	23,48
3,34	23,58
3,34	27,28
3,34	27,30
3,34	27,32
3,34	27,34
3,34	27,40
3,34	27,48
3,34	27,50
3,34	27,58
3,34	29,30
3,34	29,32
3,34	29,40
3,34	29,48
3,34	29,56
3,34	29,58
3,34	31,32
3,34	31,54
3,34	31,56
3,34	33,50
3,34	33,56
3,34	35,42
3,34	35,46
3,34	35,50
3,34	41,48
3,34	41,58
3,34	43,50
3,34	49,58
3,34	55,56
3,34	0,0
3,40	3,48
3,40	3,50
3,40	3,58
3,40	5,20
3,40	9,16
3,40	9,22
3,40	9,28
3,40	9,30
3,40	9,40
3,40	9,48
3,40	9,58
3,40	11,34
3,40	11,50
3,40	13,20
3,40	17,22
3,40	17,28
3,40	17,30
3,40	19,42
3,40	21,48
3,40	21,58
3,40	23,28
3,40	23,40
3,40	23,48
3,40	23,58
3,40	27,28
3,40	27,30
3,40	27,32
3,40	27,34
3,40	27,40
3,40	27,48
3,40	27,50
3,40	27,58
3,40	29,30
3,40	29,32
3,40	29,40
3,40	29,48
3,40	29,56
3,40	29,58
3,40	33,50
3,40	35,42
3,40	35,46
3,40	35,50
3,40	41,48
3,40	41,58
3,40	43,50
3,40	49,58
3,48	3,50
3,48	3,58
3,48	5,20
3,48	9,16
3,48	9,22
3,48	9,28
3,48	9,30
3,48	9,40
3,48	9,48
3,48	9,58
3,48	11,32
3,48	11,34
3,48	11,46
3,48	11,50
3,48	11,56
3,48	13,20
3,48	17,22
3,48	17,28
3,48	19,42
3,48	21,48
3,48	21,58
3,48	23,28
3,48	23,40
3,48	23,48
3,48	23,58
3,48	27,28
3,48	27,30
3,48	27,32
3,48	27,34
3,48	27,40
3,48	27,48
3,48	27,50
3,48	27,58
3,48	29,30
3,48	29,32
3,48	29,40
3,48	29,48
3,48	29,56
3,48	29,58
3,48	33,50
3,48	35,42
3,48	35,46
3,48	35,50
3,48	41,48
3,48	41,58
3,48	43,50
3,48	49,58
3,50	3,58
3,50	9,16
3,50	9,22
3,50	9,28
3,50	9,30
3,50	9,40
3,50	9,48
3,50	9,58
3,50	11,32
3,50	11,34
3,50	11,46
3,50	11,50
3,50	11,56
3,50	17,22
3,50	17,28
3,50	19,42
3,50	21,48
3,50	21,58
3,50	23,28
3,50	23,40
3,50	23,48
3,50	23,58
3,50	27,28
3,50	27,30
3,50	27,32
3,50	27,34
3,50	27,40
3,50	27,48
3,50	27,50
3,50	27,58
3,50	29,30
3,50	29,32
3,50	29,40
3,50	29,48
3,50	29,56
3,50	29,58
3,50	31,32
3,50	33,50
3,50	33,56
3,50	35,42
3,50	35,46
3,50	35,50
3,50	41,48
3,50	41,58
3,50	43,50
3,50	49,58
3,58	5,6
3,58	5,12
3,58	5,14
3,58	5,20
3,58	5,52
3,58	7,12
3,58	7,52
3,58	9,16
3,58	9,22
3,58	9,28
3,58	9,30
3,58	9,40
3,58	9,48
3,58	9,58
3,58	11,32
3,58	11,34
3,58	11,46
3,58	11,50
3,58	11,56
3,58	13,14
3,58	13,20
3,58	13,52
3,58	15,52
3,58	17,22
3,58	17,28
3,58	21,48
3,58	21,58
3,58	23,28
3,58	23,40
3,58	23,48
3,58	23,58
3,58	27,28
3,58	27,30
3,58	27,32
3,58	27,34
3,58	27,40
3,58	27,48
3,58	27,50
3,58	27,58
3,58	29,30
3,58	29,32
3,58	29,40
3,58	29,48
3,58	29,56
3,58	29,58
3,58	31,32
3,58	33,50
3,58	33,56
3,58	35,42
3,58	35,46
3,58	35,50
3,58	41,48
3,58	41,58
3,58	43,50
3,58	49,58
5,6	5,12
5,6	5,14
5,6	5,20
5,6	5,52
5,6	7,12
5,6	7,14
5,6	7,52
5,6	13,14
5,6	13,20
5,6	13,52
5,6	15,52
5,6	25,38
5,6	25,44
5,6	39,44
5,12	5,14
5,12	5,20
5,12	5,52
5,12	7,12
5,12	7,14
5,12	7,52
5,12	9,16
5,12	9,22
5,12	9,28
5,12	9,30
5,12	9,40
5,12	9,48
5,12	9,58
5,12	13,14
5,12	13,20
5,12	13,52
5,12	15,52
5,12	17,22
5,12	17,28
5,12	17,30
5,12	21,48
5,12	21,58
5,12	23,28
5,12	23,40
5,12	23,48
5,12	23,58
5,12	27,40
5,12	27,48
5,12	27,58
5,12	29,40
5,12	29,48
5,12	29,58
5,12	41,48
5,12	41,58
5,12	49,58
5,12	0,0
5,14	5,20
5,14	5,52
5,14	7,12
5,14	7,14
5,14	7,52
5,14	13,14
5,14	13,20
5,14	13,52
5,14	15,52
5,14	25,38
5,14	25,44
5,14	39,44
5,20	5,52
5,20	7,12
5,20	7,14
5,20	7,52
5,20	9,40
5,20	9,48
5,20	9,58
5,20	11,32
5,20	11,34
5,20	11,46
5,20	11,50
5,20	11,56
5,20	13,14
5,20	13,20
5,20	13,52
5,20	15,52
5,20	19,42
5,20	21,48
5,20	21,58
5,20	23,40
5,20	23,48
5,20	23,58
5,20	27,28
5,20	27,30
5,20	27,32
5,20	27,34
5,20	27,40
5,20	27,48
5,20	27,50
5,20	27,58
5,20	29,40
5,20	29,48
5,20	29,58
5,20	33,50
5,20	35,42
5,20	35,46
5,20	35,50
5,20	41,48
5,20	41,58
5,20	43,50
5,20	49,58
5,52	7,12
5,52	7,14
5,52	7,52
5,52	13,14
5,52	13,20
5,52	13,52
5,52	15,52
5,52	25,38
5,52	25,44
5,52	39,44
7,12	7,14
7,12	7,52
7,12	13,14
7,12	13,20
7,12	13,52
7,12	15,52
7,12	21,48
7,12	21,58
7,12	25,38
7,12	25,44
7,12	39,44
7,14	7,52
7,14	13,14
7,14	13,20
7,14	13,52
7,14	15,52
7,14	25,38
7,14	25,44
7,14	39,44
7,52	13,14
7,52	13,20
7,52	13,52
7,52	15,52
7,52	25,38
7,52	25,44
7,52	39,44
9,16	9,22
9,16	9,28
9,16	9,30
9,16	9,40
9,16	9,48
9,16	9,58
9,16	11,34
9,16	11,50
9,16	17,22
9,16	17,28
9,16	17,30
9,16	19,42
9,16	21,48
9,16	21,58
9,16	23,28
9,16	23,40
9,16	23,48
9,16	23,58
9,16	27,28
9,16	27,30
9,16	27,32
9,16	27,34
9,16	27,40
9,16	27,48
9,16	27,50
9,16	27,58
9,16	29,30
9,16	29,32
9,16	29,40
9,16	29,48
9,16	29,56
9,16	29,58
9,16	31,32
9,16	31,54
9,16	31,56
9,16	33,50
9,16	35,42
9,16	35,46
9,16	35,50
9,16	41,48
9,16	41,58
9,16	43,50
9,16	49,58
9,16	0,0
9,22	9,28
9,22	9,30
9,22	9,40
9,22	9,48
9,22	9,58
9,22	11,32
9,22	11,34
9,22	11,46
9,22	11,50
9,22	11,56
9,22	17,22
9,22	17,28
9,22	17,30
9,22	21,48
9,22	21,58
9,22	23,28
9,22	23,40
9,22	23,48
9,22	23,58
9,22	27,28
9,22	27,30
9,22	27,32
9,22	27,34
9,22	27,40
9,22	27,48
9,22	27,50
9,22	27,58
9,22	29,30
9,22	29,32
9,22	29,40
9,22	29,48
9,22	29,56
9,22	29,58
9,22	31,32
9,22	31,54
9,22	31,56
9,22	33,50
9,22	33,56
9,22	41,48
9,22	41,58
9,22	49,58
9,22	55,56
9,22	0,0
9,28	9,30
9,28	9,40
9,28	9,48
9,28	9,58
9,28	11,32
9,28	11,34
9,28	11,46
9,28	11,50
9,28	11,56
9,28	17,22
9,28	17,28
9,28	17,30
9,28	21,48
9,28	21,58
9,28	23,28
9,28	23,40
9,28	23,48
9,28	23,58
9,28	27,28
9,28	27,30
9,28	27,32
9,28	27,34
9,28	27,40
9,28	27,48
9,28	27,50
9,28	27,58
9,28	29,30
9,28	29,32
9,28	29,40
9,28	29,48
9,28	29,56
9,28	29,58
9,28	31,32
9,28	31,54
9,28	31,56
9,28	33,50
9,28	33,56
9,28	35,42
9,28	35,46
9,28	35,50
9,28	41,48
9,28	41,58
9,28	43,50
9,28	49,58
9,28	55,56
9,28	0,0
9,30	9,40
9,30	9,48
9,30	9,58
9,30	11,32
9,30	11,34
9,30	11,46
9,30	11,50
9,30	11,56
9,30	17,22
9,30	17,28
9,30	17,30
9,30	21,48
9,30	21,58
9,30	23,28
9,30	23,40
9,30	23,48
9,30	23,58
9,30	27,28
9,30	27,30
9,30	27,32
9,30	27,34
9,30	27,40
9,30	27,48
9,30	27,50
9,30	27,58
9,30	29,30
9,30	29,32
9,30	29,40
9,30	29,48
9,30	29,56
9,30	29,58
9,30	31,32
9,30	31,54
9,30	31,56
9,30	33,50
9,30	33,56
9,30	41,48
9,30	41,58
9,30	49,58
9,30	55,56
9,30	0,0
9,40	9,48
9,40	9,58
9,40	11,34
9,40	11,50
9,40	13,20
9,40	17,22
9,40	17,28
9,40	17,30
9,40	19,42
9,40	21,48
9,40	21,58
9,40	23,28
9,40	23,40
9,40	23,48
9,40	23,58
9,40	27,28
9,40	27,30
9,40	27,32
9,40	27,34
9,40	27,40
9,40	27,48
9,40	27,50
9,40	27,58
9,40	29,30
9,40	29,32
9,40	29,40
9,40	29,48
9,40	29,56
9,40	29,58
9,40	33,50
9,40	35,42
9,40	35,46
9,40	35,50
9,40	41,48
9,40	41,58
9,40	43,50
9,40	49,58
9,48	9,58
9,48	11,34
9,48	11,50
9,48	13,20
9,48	17,22
9,48	17,28
9,48	17,30
9,48	19,42
9,48	21,48
9,48	21,58
9,48	23,28
9,48	23,40
9,48	23,48
9,48	23,58
9,48	27,28
9,48	27,30
9,48	27,32
9,48	27,34
9,48	27,40
9,48	27,48
9,48	27,50
9,48	27,58
9,48	29,30
9,48	29,32
9,48	29,40
9,48	29,48
9,48	29,56
9,48	29,58
9,48	33,50
9,48	35,42
9,48	35,46
9,48	35,50
9,48	41,48
9,48	41,58
9,48	43,50
9,48	49,58
9,58	11,34
9,58	11,50
9,58	13,20
9,58	17,22
9,58	17,28
9,58	17,30
9,58	19,42
9,58	21,48
9,58	21,58
9,58	23,28
9,58	23,40
9,58	23,48
9,58	23,58
9,58	27,28
9,58	27,30
9,58	27,32
9,58	27,34
9,58	27,40
9,58	27,48
9,58	27,50
9,58	27,58
9,58	29,30
9,58	29,32
9,58	29,40
9,58	29,48
9,58	29,56
9,58	29,58
9,58	33,50
9,58	35,42
9,58	35,46
9,58	35,50
9,58	41,48
9,58	41,58
9,58	43,50
9,58	49,58
11,32	11,34
11,32	11,46
11,32	11,50
11,32	11,56
11,32	17,28
11,32	17,30
11,32	19,42
11,32	23,28
11,32	27,28
11,32	27,30
11,32	27,32
11,32	27,34
11,32	27,40
11,32	27,48
11,32	27,50
11,32	27,58
11,32	29,30
11,32	29,32
11,32	29,40
11,32	29,48
11,32	29,56
11,32	29,58
11,32	31,32
11,32	31,54
11,32	31,56
11,32	33,50
11,32	33,56
11,32	35,42
11,32	35,46
11,32	35,50
11,32	43,50
11,32	55,56
11,32	0,0
11,34	11,46
11,34	11,50
11,34	11,56
11,34	13,14
11,34	13,20
11,34	15,52
11,34	19,42
11,34	21,48
11,34	21,58
11,34	25,38
11,34	25,44
11,34	27,28
11,34	27,30
11,34	27,32
11,34	27,34
11,34	27,40
11,34	27,48
11,34	27,50
11,34	27,58
11,34	29,32
11,34	29,56
11,34	31,32
11,34	31,56
11,34	33,50
11,34	33,56
11,34	35,42
11,34	35,46
11,34	35,50
11,34	39,44
11,34	43,50
11,34	55,56
11,46	11,50
11,46	11,56
11,46	17,28
11,46	17,30
11,46	19,42
11,46	23,28
11,46	27,28
11,46	27,30
11,46	27,32
11,46	27,34
11,46	27,50
11,46	29,30
11,46	29,32
11,46	29,40
11,46	29,48
11,46	29,56
11,46	29,58
11,46	31,32
11,46	31,54
11,46	31,56
11,46	33,50
11,46	33,56
11,46	35,42
11,46	35,46
11,46	35,50
11,46	43,50
11,46	55,56
11,46	0,0
11,50	11,56
11,50	13,14
11,50	13,20
11,50	13,52
11,50	15,52
11,50	19,42
11,50	21,48
11,50	21,58
11,50	23,48
11,50	23,58
11,50	27,28
11,50	27,30
11,50	27,32
11,50	27,34
11,50	27,40
11,50	27,48
11,50	27,50
11,50	27,58
11,50	29,32
11,50	29,48
11,50	29,56
11,50	29,58
11,50	31,32
11,50	31,56
11,50	33,50
11,50	33,56
11,50	35,42
11,50	35,46
11,50	35,50
11,50	41,48
11,50	41,58
11,50	43,50
11,50	49,58
11,50	55,56
11,56	17,28
11,56	17,30
11,56	19,42
11,56	23,28
11,56	27,28
11,56	27,30
11,56	27,32
11,56	27,34
11,56	27,50
11,56	29,30
11,56	29,32
11,56	29,40
11,56	29,48
11,56	29,56
11,56	29,58
11,56	31,32
11,56	31,54
11,56	31,56
11,56	33,50
11,56	33,56
11,56	35,42
11,56	35,46
11,56	35,50
11,56	43,50
11,56	55,56
11,56	0,0
13,14	13,20
13,14	13,52
13,14	15,52
13,14	25,38
13,14	25,44
13,14	39,44
13,20	13,52
13,20	15,52
13,20	19,42
13,20	21,48
13,20	21,58
13,20	23,48
13,20	23,58
13,20	27,28
13,20	27,30
13,20	27,32
13,20	27,34
13,20	27,40
13,20	27,48
13,20	27,50
13,20	27,58
13,20	29,48
13,20	29,58
13,20	33,50
13,20	35,42
13,20	35,46
13,20	35,50
13,20	41,48
13,20	41,58
13,20	43,50
13,20	49,58
13,52	15,52
13,52	19,42
13,52	21,48
13,52	21,58
13,52	23,48
13,52	23,58
13,52	27,28
13,52	27,30
13,52	27,32
13,52	27,34
13,52	27,40
13,52	27,48
13,52	27,50
13,52	27,58
13,52	29,48
13,52	29,58
13,52	33,50
13,52	35,42
13,52	35,46
13,52	35,50
13,52	41,48
13,52	41,58
13,52	43,50
13,52	49,58
15,52	25,38
15,52	25,44
15,52	39,44
17,22	17,28
17,22	17,30
17,22	21,48
17,22	21,58
17,22	23,28
17,22	23,40
17,22	23,48
17,22	23,58
17,22	27,28
17,22	27,30
17,22	27,40
17,22	27,48
17,22	27,58
17,22	29,30
17,22	29,32
17,22	29,40
17,22	29,48
17,22	29,56
17,22	29,58
17,22	31,32
17,22	31,54
17,22	31,56
17,22	41,48
17,22	41,58
17,22	49,58
17,22	0,0
17,28	17,30
17,28	19,42
17,28	21,48
17,28	21,58
17,28	23,28
17,28	23,40
17,28	23,48
17,28	23,58
17,28	27,28
17,28	27,30
17,28	27,32
17,28	27,34
17,28	27,40
17,28	27,48
17,28	27,50
17,28	27,58
17,28	29,30
17,28	29,32
17,28	29,40
17,28	29,48
17,28	29,56
17,28	29,58
17,28	31,32
17,28	31,54
17,28	31,56
17,28	33,50
17,28	33,56
17,28	35,42
17,28	35,46
17,28	35,50
17,28	41,48
17,28	41,58
17,28	43,50
17,28	49,58
17,28	55,56
17,28	0,0
17,30	23,28
17,30	23,40
17,30	23,48
17,30	23,58
17,30	27,28
17,30	27,30
17,30	27,32
17,30	27,34
17,30	27,40
17,30	27,48
17,30	27,50
17,30	27,58
17,30	29,30
17,30	29,32
17,30	29,40
17,30	29,48
17,30	29,56
17,30	29,58
17,30	31,32
17,30	31,54
17,30	31,56
17,30	33,50
17,30	33,56
17,30	55,56
17,30	0,0
19,42	21,48
19,42	21,58
19,42	23,28
19,42	23,40
19,42	23,48
19,42	23,58
19,42	27,28
19,42	27,30
19,42	27,32
19,42	27,34
19,42	27,40
19,42	27,48
19,42	27,50
19,42	27,58
19,42	29,30
19,42	29,32
19,42	29,40
19,42	29,48
19,42	29,56
19,42	29,58
19,42	31,32
19,42	31,54
19,42	31,56
19,42	33,50
19,42	35,42
19,42	35,46
19,42	35,50
19,42	41,48
19,42	41,58
19,42	43,50
19,42	49,58
19,42	0,0
21,48	21,58
21,48	23,28
21,48	23,40
21,48	23,48
21,48	23,58
21,48	25,38
21,48	25,44
21,48	27,28
21,48	27,30
21,48	27,32
21,48	27,34
21,48	27,40
21,48	27,48
21,48	27,50
21,48	27,58
21,48	29,30
21,48	29,32
21,48	29,40
21,48	29,48
21,48	29,56
21,48	29,58
21,48	31,32
21,48	31,54
21,48	31,56
21,48	39,44
21,48	41,48
21,48	41,58
21,48	49,58
21,48	55,56
21,48	0,0
21,58	23,28
21,58	23,40
21,58	23,48
21,58	23,58
21,58	25,38
21,58	25,44
21,58	27,28
21,58	27,30
21,58	27,32
21,58	27,34
21,58	27,40
21,58	27,48
21,58	27,50
21,58	27,58
21,58	29,30
21,58	29,32
21,58	29,40
21,58	29,48
21,58	29,56
21,58	29,58
21,58	31,32
21,58	31,54
21,58	31,56
21,58	39,44
21,58	41,48
21,58	41,58
21,58	49,58
21,58	55,56
21,58	0,0
23,28	23,40
23,28	23,48
23,28	23,58
23,28	27,28
23,28	27,30
23,28	27,32
23,28	27,34
23,28	27,40
23,28	27,48
23,28	27,50
23,28	27,58
23,28	29,30
23,28	29,32
23,28	29,40
23,28	29,48
23,28	29,56
23,28	29,58
23,28	31,32
23,28	31,54
23,28	31,56
23,28	33,50
23,28	33,56
23,28	41,48
23,28	41,58
23,28	49,58
23,28	55,56
23,28	0,0
23,40	23,48
23,40	23,58
23,40	27,28
23,40	27,30
23,40	27,32
23,40	27,34
23,40	27,40
23,40	27,48
23,40	27,50
23,40	27,58
23,40	29,30
23,40	29,32
23,40	29,40
23,40	29,48
23,40	29,56
23,40	29,58
23,40	33,50
23,40	35,42
23,40	35,46
23,40	35,50
23,40	41,48
23,40	41,58
23,40	43,50
23,40	49,58
23,48	23,58
23,48	27,28
23,48	27,30
23,48	27,32
23,48	27,34
23,48	27,40
23,48	27,48
23,48	27,50
23,48	27,58
23,48	29,30
23,48	29,32
23,48	29,40
23,48	29,48
23,48	29,56
23,48	29,58
23,48	33,50
23,48	35,42
23,48	35,46
23,48	35,50
23,48	41,48
23,48	41,58
23,48	43,50
23,48	49,58
23,58	27,28
23,58	27,30
23,58	27,32
23,58	27,34
23,58	27,40
23,58	27,48
23,58	27,50
23,58	27,58
23,58	29,30
23,58	29,32
23,58	29,40
23,58	29,48
23,58	29,56
23,58	29,58
23,58	33,50
23,58	35,42
23,58	35,46
23,58	35,50
23,58	41,48
23,58	41,58
23,58	43,50
23,58	49,58
25,38	25,44
25,38	39,44
25,44	39,44
27,28	27,30
27,28	27,32
27,28	27,34
27,28	27,40
27,28	27,48
27,28	27,50
27,28	27,58
27,28	29,30
27,28	29,32
27,28	29,40
27,28	29,48
27,28	29,56
27,28	29,58
27,28	31,32
27,28	31,54
27,28	31,56
27,28	33,50
27,28	33,56
27,28	35,42
27,28	35,46
27,28	35,50
27,28	41,48
27,28	41,58
27,28	43,50
27,28	49,58
27,28	55,56
27,28	0,0
27,30	27,32
27,30	27,34
27,30	27,40
27,30	27,48
27,30	27,50
27,30	27,58
27,30	29,30
27,30	29,32
27,30	29,40
27,30	29,48
27,30	29,56
27,30	29,58
27,30	31,32
27,30	31,54
27,30	31,56
27,30	33,50
27,30	33,56
27,30	35,42
27,30	35,46
27,30	35,50
27,30	43,50
27,30	55,56
27,30	0,0
27,32	27,34
27,32	27,40
27,32	27,48
27,32	27,50
27,32	27,58
27,32	29,30
27,32	29,32
27,32	29,40
27,32	29,48
27,32	29,56
27,32	29,58
27,32	31,32
27,32	31,54
27,32	31,56
27,32	33,50
27,32	33,56
27,32	35,42
27,32	35,46
27,32	35,50
27,32	41,48
27,32	41,58
27,32	43,50
27,32	49,58
27,32	55,56
27,34	27,40
27,34	27,48
27,34	27,50
27,34	27,58
27,34	29,30
27,34	29,32
27,34	29,40
27,34	29,48
27,34	29,56
27,34	29,58
27,34	31,32
27,34	31,54
27,34	31,56
27,34	33,50
27,34	33,56
27,34	35,42
27,34	35,46
27,34	35,50
27,34	41,48
27,34	41,58
27,34	43,50
27,34	49,58
27,34	55,56
27,34	0,0
27,40	27,48
27,40	27,50
27,40	27,58
27,40	29,30
27,40	29,32
27,40	29,40
27,40	29,48
27,40	29,56
27,40	29,58
27,40	31,32
27,40	33,50
27,40	33,56
27,40	35,42
27,40	35,46
27,40	35,50
27,40	41,48
27,40	41,58
27,40	43,50
27,40	49,58
27,48	27,50
27,48	27,58
27,48	29,30
27,48	29,32
27,48	29,40
27,48	29,48
27,48	29,56
27,48	29,58
27,48	31,32
27,48	31,54
27,48	31,56
27,48	33,50
27,48	33,56
27,48	35,42
27,48	35,46
27,48	35,50
27,48	41,48
27,48	41,58
27,48	43,50
27,48	49,58
27,48	55,56
27,50	27,58
27,50	29,30
27,50	29,32
27,50	29,40
27,50	29,48
27,50	29,56
27,50	29,58
27,50	31,32
27,50	31,54
27,50	31,56
27,50	33,50
27,50	33,56
27,50	35,42
27,50	35,46
27,50	35,50
27,50	41,48
27,50	41,58
27,50	43,50
27,50	49,58
27,50	55,56
27,50	0,0
27,58	29,30
27,58	29,32
27,58	29,40
27,58	29,48
27,58	29,56
27,58	29,58
27,58	31,32
27,58	31,54
27,58	31,56
27,58	33,50
27,58	33,56
27,58	35,42
27,58	35,46
27,58	35,50
27,58	41,48
27,58	41,58
27,58	43,50
27,58	49,58
27,58	55,56
29,30	29,32
29,30	29,40
29,30	29,48
29,30	29,56
29,30	29,58
29,30	31,32
29,30	31,54
29,30	31,56
29,30	33,50
29,30	33,56
29,30	41,48
29,30	41,58
29,30	49,58
29,30	55,56
29,30	0,0
29,32	29,40
29,32	29,48
29,32	29,56
29,32	29,58
29,32	31,32
29,32	31,54
29,32	31,56
29,32	33,50
29,32	33,56
29,32	35,46
29,32	35,50
29,32	41,48
29,32	41,58
29,32	43,50
29,32	55,56
29,32	0,0
29,40	29,48
29,40	29,56
29,40	29,58
29,40	31,32
29,40	31,54
29,40	31,56
29,40	33,50
29,40	33,56
29,40	41,48
29,40	41,58
29,40	49,58
29,40	55,56
29,40	0,0
29,48	29,56
29,48	29,58
29,48	31,32
29,48	31,54
29,48	31,56
29,48	33,50
29,48	33,56
29,48	41,48
29,48	41,58
29,48	49,58
29,48	55,56
29,48	0,0
29,56	29,58
29,56	31,32
29,56	31,54
29,56	31,56
29,56	33,50
29,56	33,56
29,56	41,48
29,56	41,58
29,56	49,58
29,56	55,56
29,56	0,0
29,58	31,32
29,58	31,54
29,58	31,56
29,58	39,44
29,58	41,48
29,58	41,58
29,58	49,58
29,58	55,56
29,58	0,0
31,32	31,54
31,32	31,56
31,32	33,50
31,32	33,56
31,32	35,42
31,32	35,46
31,32	35,50
31,32	43,50
31,32	55,56
31,32	0,0
31,54	31,56
31,54	33,50
31,54	33,56
31,54	35,42
31,54	35,46
31,54	35,50
31,54	39,44
31,54	41,48
31,54	41,58
31,54	43,50
31,54	49,58
31,54	55,56
31,54	0,0
31,56	33,50
31,56	33,56
31,56	55,56
31,56	0,0
33,50	33,56
33,50	35,42
33,50	35,46
33,50	35,50
33,50	41,48
33,50	41,58
33,50	43,50
33,50	49,58
33,50	55,56
33,50	0,0
33,56	35,42
33,56	35,46
33,56	35,50
33,56	39,44
33,56	43,50
33,56	55,56
33,56	0,0
35,42	35,46
35,42	35,50
35,42	41,48
35,42	41,58
35,42	43,50
35,42	49,58
